	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C57    	  93.70	  92.35	  92.77	  94.27	  90.23	  94.22	  93.98	  94.11	  93.63	  93.61	  93.73	  93.44	  93.63	  93.82	  94.07	  93.01	  93.94	  94.04	  93.05	  94.03	  92.93	  94.02	  93.21	  94.77	  95.25	  93.72	  94.40	  93.94	  94.05	  93.95	  92.85	  92.73	  91.93	  91.87	  93.06	  89.13	  93.38	  94.67	  93.03	  94.21	  94.11	  93.66	  93.23	  94.23	  90.45	  90.50	  92.47	  94.88	  94.48	  94.10	  93.81	  92.52	  94.17	  93.39	  93.23	  92.66	  92.86	  93.10	  92.46	  94.37	  92.52	  92.23	  92.55	  92.97	  92.60	  93.86	  93.82	  93.78	  93.72	  93.57	  89.87	  93.40	  93.01	  93.93	  93.91	  92.78	  95.22	  93.66	  92.24	  95.65	  94.61	  94.48	  94.73	  92.10	  95.93	  94.50	  94.41	  93.61	  95.42	  94.33	  92.56	  95.87	  92.85	  93.33	  95.27	  93.98	  93.15	  91.39	  93.17	  94.35	  95.34	  94.17	  95.82	  93.80	  92.47	  93.39	  93.37	  94.20	  94.24	  94.31	  94.44	  93.78	  93.62	  95.78	  94.34	  94.20	  91.07	  94.37	  93.25	  93.05	  93.85	  94.84	  93.41	  90.18	  93.28	  94.19	  85.94	  92.61	  94.07	  93.83	  95.58	  92.58	  94.21	  95.62	  94.83	  95.25	  96.36	  92.39	  94.60	  94.57	  94.15	  94.49	  93.43	  93.45	  91.54	  93.54	  93.93	  93.99	  94.42	  93.98	  93.56	  94.11	  95.36	  94.37	  94.03	  96.34	  94.06	  91.31	  92.74	  95.59	  95.96	  94.32	  94.40	  94.60	  93.89	  93.83	  94.14	  94.75	  95.36	  94.21	  95.48	  93.40	  95.12	  95.70	  94.73	  95.85	  97.70	 100.00	  94.00	  93.99	  94.18	  94.08	  94.17	  93.95	  94.00	  93.58	  93.75	  93.09	  94.98	  93.83	  94.14	  93.87	  93.85	  94.08	  96.69	  95.64	  95.77	  93.71	  94.93	  94.99	  94.56	  94.26	  94.29	  94.34	  93.61	  94.07	  94.46	  94.40	  94.26	  93.52	  94.46	  93.49	  94.08	  94.26	  95.52	  93.87	  94.08	  94.76
C58    	  93.62	  92.46	  91.90	  94.31	  89.82	  94.02	  94.10	  94.61	  93.57	  93.99	  93.46	  93.17	  93.09	  94.05	  94.22	  92.97	  94.32	  93.94	  93.49	  93.68	  93.54	  93.76	  93.27	  93.34	  93.91	  93.97	  94.48	  93.24	  94.38	  94.20	  92.83	  91.34	  91.84	  90.50	  92.90	  89.20	  92.16	  94.01	  93.16	  93.97	  93.81	  93.46	  93.40	  93.85	  90.95	  90.42	  94.05	  93.79	  94.53	  92.57	  93.92	  93.82	  94.22	  93.31	  92.94	  91.46	  91.80	  92.06	  92.40	  94.29	  92.67	  92.14	  91.43	  91.87	  91.61	  94.33	  94.17	  94.30	  94.08	  93.11	  89.80	  93.00	  92.79	  94.40	  94.35	  93.16	  94.33	  92.68	  93.76	  94.04	  93.12	  94.49	  93.22	  92.20	  94.18	  94.05	  94.13	  93.24	  93.64	  94.36	  92.17	  94.11	  93.02	  93.50	  93.61	  93.81	  93.03	  90.53	  93.24	  94.17	  94.00	  94.42	  93.69	  94.30	  93.86	  93.58	  93.54	  94.74	  94.45	  94.39	  94.34	  94.40	  93.83	  93.96	  94.63	  94.47	  90.98	  94.15	  93.60	  93.28	  93.89	  94.17	  93.66	  90.46	  93.62	  94.11	  86.05	  92.55	  94.22	  93.96	  94.01	  93.00	  93.97	  93.98	  94.55	  94.19	  93.85	  92.26	  94.01	  94.00	  94.41	  94.00	  93.18	  93.74	  91.58	  93.11	  93.23	  94.55	  92.79	  94.19	  94.14	  94.62	  94.05	  94.04	  94.33	  94.01	  93.92	  92.39	  92.85	  94.67	  94.81	  93.13	  93.43	  93.32	  92.39	  92.46	  92.85	  93.75	  94.84	  94.36	  94.94	  93.30	  94.62	  93.93	  93.38	  93.92	  93.74	  94.00	 100.00	  97.38	  94.24	  97.51	  97.48	  97.54	  97.15	  93.53	  94.00	  93.42	  94.39	  94.04	  94.50	  94.35	  94.07	  91.85	  94.26	  94.34	  94.37	  93.77	  93.95	  93.93	  94.65	  94.26	  94.17	  94.42	  94.92	  94.25	  94.33	  94.45	  93.95	  93.84	  94.14	  93.03	  94.16	  94.12	  94.37	  93.96	  93.69	  93.26
C59    	  93.83	  92.53	  91.97	  94.50	  90.02	  94.19	  94.30	  94.90	  93.76	  93.89	  93.68	  93.37	  93.48	  94.35	  94.08	  93.04	  94.75	  94.01	  93.58	  93.98	  93.65	  94.05	  93.28	  93.59	  93.99	  93.82	  94.77	  93.35	  94.57	  94.62	  92.88	  91.52	  92.25	  90.69	  93.01	  89.64	  92.42	  94.45	  92.96	  93.98	  93.90	  93.69	  93.56	  93.98	  90.67	  90.66	  94.08	  93.82	  94.76	  92.89	  93.82	  94.42	  94.37	  93.53	  92.99	  91.69	  91.98	  92.32	  92.75	  94.46	  92.70	  92.56	  91.81	  92.05	  91.92	  94.60	  94.48	  94.67	  94.35	  93.29	  89.94	  93.39	  93.22	  94.65	  94.51	  93.35	  94.35	  92.57	  93.77	  94.24	  93.17	  94.76	  93.32	  92.34	  94.39	  94.30	  94.44	  93.43	  94.08	  94.85	  92.56	  94.40	  93.19	  93.49	  93.91	  94.40	  93.04	  90.60	  93.18	  94.32	  94.11	  94.69	  93.89	  94.59	  94.10	  93.83	  93.92	  95.29	  94.50	  94.50	  94.59	  94.65	  94.02	  93.99	  94.96	  94.50	  91.25	  94.58	  93.79	  93.36	  94.20	  94.36	  93.91	  90.95	  93.87	  94.04	  86.19	  92.66	  94.29	  93.82	  94.08	  93.33	  94.28	  94.13	  94.82	  94.40	  93.88	  92.52	  94.24	  94.21	  94.66	  94.28	  93.35	  94.10	  91.76	  93.26	  93.38	  94.84	  93.17	  94.61	  94.37	  95.04	  94.08	  94.26	  94.72	  94.36	  94.27	  92.48	  93.03	  95.02	  95.10	  93.17	  93.40	  93.35	  92.63	  92.82	  92.94	  93.55	  94.99	  94.40	  95.25	  93.62	  94.95	  94.12	  93.41	  94.01	  94.01	  93.99	  97.38	 100.00	  94.62	  97.83	  97.92	  97.68	  97.23	  93.95	  93.99	  93.66	  94.48	  93.98	  94.40	  95.03	  94.22	  91.75	  94.34	  94.57	  94.72	  93.92	  94.23	  94.24	  94.86	  94.60	  94.24	  94.74	  95.15	  94.40	  94.58	  94.66	  94.33	  94.36	  94.35	  93.04	  94.60	  94.32	  94.54	  94.25	  93.80	  93.58
C6     	  95.14	  92.69	  91.83	  96.21	  89.89	  95.77	  94.11	  96.47	  93.81	  93.40	  95.04	  94.84	  93.80	  94.16	  93.44	  92.19	  95.37	  94.08	  92.88	  94.08	  92.08	  95.22	  93.54	  93.97	  94.57	  93.30	  96.39	  92.67	  95.37	  94.30	  93.03	  90.86	  92.18	  90.07	  92.19	  88.47	  91.94	  95.29	  91.66	  92.86	  92.82	  93.49	  92.26	  92.82	  89.67	  89.54	  91.55	  93.64	  94.64	  92.21	  92.75	  93.91	  94.37	  95.60	  92.91	  91.46	  91.90	  91.89	  92.61	  94.67	  92.58	  92.37	  91.67	  91.87	  91.70	  96.79	  96.57	  96.60	  96.46	  94.27	  89.98	  94.24	  93.27	  95.39	  95.25	  91.93	  94.27	  92.53	  91.72	  93.85	  92.97	  94.66	  93.30	  92.43	  93.76	  94.18	  94.14	  92.50	  93.53	  96.31	  91.70	  94.24	  93.04	  92.30	  93.70	  93.56	  92.24	  90.25	  92.46	  96.36	  93.84	  95.45	  94.10	  95.17	  91.60	  92.05	  95.52	  95.80	  94.32	  94.46	  94.68	  95.69	  95.81	  94.44	  96.37	  94.52	  91.11	  96.26	  95.46	  94.85	  96.09	  94.55	  91.93	  91.47	  93.57	  94.21	  87.80	  92.65	  94.29	  93.90	  94.29	  93.06	  97.41	  93.93	  95.00	  93.92	  93.86	  93.67	  95.58	  95.53	  96.22	  95.36	  94.51	  95.35	  92.69	  94.43	  92.83	  95.19	  93.11	  95.02	  94.79	  95.55	  94.67	  94.42	  95.40	  94.63	  95.34	  91.31	  92.68	  94.58	  94.84	  93.31	  93.42	  93.50	  92.68	  92.62	  92.78	  93.62	  95.01	  94.30	  94.89	  92.98	  95.04	  94.57	  93.19	  94.30	  94.38	  94.18	  94.24	  94.62	 100.00	  94.21	  94.68	  94.52	  94.59	  95.54	  95.52	  95.00	  94.71	  93.88	  94.47	  96.26	  94.12	  92.29	  94.73	  94.94	  94.79	  95.11	  94.33	  94.37	  96.33	  95.33	  94.43	  97.41	  93.09	  96.33	  94.38	  94.42	  96.65	  94.70	  95.02	  93.50	  96.16	  94.69	  95.39	  95.36	  93.62	  93.60
C60    	  93.52	  92.43	  91.82	  94.16	  89.71	  93.60	  94.22	  94.70	  93.60	  93.77	  93.45	  93.20	  93.27	  94.19	  94.08	  93.19	  94.49	  93.91	  93.44	  93.86	  93.52	  93.89	  93.14	  93.39	  93.77	  93.90	  94.49	  93.19	  94.27	  94.30	  92.92	  91.29	  92.08	  90.67	  92.91	  89.46	  92.42	  94.01	  92.79	  93.90	  93.90	  93.72	  93.33	  93.84	  90.76	  90.54	  94.00	  93.80	  94.60	  92.49	  93.87	  94.12	  94.51	  93.36	  92.78	  91.64	  92.00	  92.13	  92.64	  94.55	  92.71	  92.35	  91.77	  91.97	  91.77	  94.73	  94.35	  94.51	  94.17	  93.21	  89.96	  93.14	  93.00	  94.33	  94.33	  93.32	  94.05	  92.74	  94.00	  94.07	  92.99	  94.58	  92.99	  92.28	  94.36	  94.04	  94.16	  93.27	  93.86	  94.64	  92.35	  94.35	  93.09	  93.47	  93.72	  93.97	  92.81	  90.38	  93.12	  94.32	  94.17	  94.48	  93.77	  94.25	  94.08	  93.73	  93.80	  95.01	  94.44	  94.26	  94.35	  94.35	  94.02	  93.81	  94.40	  94.38	  90.93	  94.45	  93.51	  93.31	  94.00	  94.14	  93.73	  90.78	  93.77	  94.27	  86.02	  92.60	  94.21	  93.72	  93.94	  93.16	  93.93	  94.07	  94.56	  94.20	  93.74	  92.33	  94.12	  94.07	  94.44	  94.01	  93.00	  93.71	  91.50	  93.00	  93.16	  94.48	  92.84	  94.27	  93.92	  94.53	  94.02	  94.24	  94.58	  94.18	  94.01	  92.40	  92.88	  94.84	  94.90	  93.10	  93.40	  93.40	  92.40	  92.61	  92.76	  93.41	  94.93	  94.53	  94.95	  93.23	  94.69	  93.84	  93.06	  93.70	  93.97	  94.08	  97.51	  97.83	  94.21	 100.00	  97.69	  97.73	  97.44	  93.76	  93.72	  93.41	  94.28	  93.95	  94.30	  94.71	  94.14	  91.75	  94.25	  94.40	  94.38	  93.83	  93.90	  93.92	  94.82	  94.35	  94.21	  94.45	  95.01	  94.18	  94.38	  94.50	  94.00	  94.03	  94.21	  92.95	  94.22	  94.14	  94.52	  93.99	  93.46	  93.19
C61    	  93.93	  92.82	  91.98	  94.66	  90.16	  94.29	  94.17	  95.02	  94.07	  93.91	  93.80	  93.38	  93.49	  94.44	  94.30	  93.25	  94.81	  94.09	  93.78	  94.07	  93.87	  94.38	  93.50	  93.56	  94.15	  94.25	  94.95	  93.47	  94.71	  94.70	  92.94	  91.41	  92.25	  90.57	  93.21	  89.44	  92.25	  94.33	  93.04	  94.22	  94.02	  93.63	  93.42	  94.06	  90.86	  90.60	  94.16	  93.96	  94.86	  92.76	  93.96	  94.50	  94.42	  93.73	  93.28	  91.92	  91.99	  92.36	  92.81	  94.64	  92.91	  92.59	  91.91	  92.11	  91.87	  94.87	  94.60	  94.63	  94.68	  93.47	  89.91	  93.22	  93.37	  94.63	  94.61	  93.47	  94.59	  92.54	  94.04	  94.38	  93.25	  94.65	  93.41	  92.27	  94.39	  94.50	  94.62	  93.53	  94.14	  94.65	  92.45	  94.70	  93.13	  93.74	  93.88	  94.13	  92.95	  90.58	  93.26	  94.66	  94.27	  94.51	  94.07	  94.59	  94.28	  93.91	  94.02	  95.17	  94.66	  94.68	  94.59	  94.75	  94.34	  94.15	  94.81	  94.49	  91.29	  94.72	  93.64	  93.57	  94.28	  94.38	  93.87	  90.87	  94.08	  94.26	  86.18	  92.61	  94.28	  94.04	  94.26	  93.15	  94.36	  94.46	  94.80	  94.34	  93.96	  92.53	  94.46	  94.51	  94.74	  94.25	  93.35	  94.12	  91.49	  93.38	  93.42	  94.96	  93.27	  94.75	  94.57	  95.05	  94.14	  94.37	  95.03	  94.22	  94.17	  92.64	  93.25	  95.04	  95.16	  93.23	  93.48	  93.47	  92.64	  92.90	  92.94	  93.54	  95.04	  94.44	  95.25	  93.70	  94.66	  94.09	  93.57	  94.21	  94.11	  94.17	  97.48	  97.92	  94.68	  97.69	 100.00	  97.78	  97.61	  93.92	  94.07	  93.74	  94.50	  94.12	  94.48	  94.72	  94.29	  91.83	  94.48	  94.53	  94.74	  94.17	  94.32	  94.26	  95.04	  94.61	  94.42	  94.75	  95.37	  94.44	  94.68	  94.64	  94.35	  94.40	  94.59	  93.20	  94.45	  94.48	  94.68	  94.48	  93.80	  93.59
C62    	  93.87	  92.80	  92.16	  94.56	  90.17	  94.15	  94.33	  94.80	  93.86	  93.85	  93.82	  93.47	  93.33	  94.26	  94.53	  93.31	  94.73	  94.13	  93.62	  94.03	  93.75	  94.03	  93.32	  93.42	  94.22	  94.13	  94.77	  93.47	  94.55	  94.37	  92.96	  91.35	  92.21	  90.62	  92.65	  89.58	  92.23	  94.23	  92.96	  94.14	  93.87	  93.69	  93.37	  94.02	  90.84	  90.87	  94.08	  93.72	  94.82	  92.68	  94.01	  94.36	  94.42	  93.63	  92.94	  91.77	  91.98	  92.05	  92.83	  94.42	  92.83	  92.64	  91.89	  91.98	  91.57	  94.64	  94.46	  94.53	  94.37	  93.53	  89.98	  93.28	  93.24	  94.37	  94.49	  93.31	  94.10	  92.69	  93.93	  94.32	  93.34	  94.80	  93.13	  92.51	  94.31	  94.18	  94.27	  93.31	  93.89	  94.51	  92.52	  94.34	  93.26	  93.51	  93.78	  93.92	  93.01	  90.56	  92.99	  94.23	  94.06	  94.43	  93.93	  94.47	  94.04	  93.83	  93.84	  94.99	  94.52	  94.60	  94.49	  94.59	  94.20	  93.94	  94.70	  94.58	  91.05	  94.54	  93.81	  93.11	  93.98	  94.32	  93.98	  90.71	  93.81	  94.30	  86.19	  92.62	  94.23	  93.90	  93.99	  93.11	  94.32	  94.09	  94.74	  94.34	  93.87	  92.41	  94.36	  94.51	  94.74	  94.13	  93.43	  93.91	  91.67	  93.43	  93.38	  94.92	  93.04	  94.65	  94.37	  94.89	  94.20	  94.32	  94.86	  94.07	  93.97	  92.59	  93.13	  94.86	  95.04	  93.26	  93.46	  93.37	  92.71	  92.82	  92.83	  93.57	  94.93	  94.54	  94.91	  93.29	  94.79	  94.04	  93.35	  93.88	  94.03	  93.95	  97.54	  97.68	  94.52	  97.73	  97.78	 100.00	  97.41	  93.86	  94.01	  93.66	  94.42	  94.04	  94.34	  94.64	  94.13	  91.73	  94.42	  94.35	  94.50	  93.82	  94.29	  94.04	  95.00	  94.37	  94.12	  94.67	  95.09	  94.55	  94.49	  94.43	  94.31	  94.23	  94.35	  93.06	  94.39	  94.31	  94.23	  94.21	  93.72	  93.55
C63    	  93.82	  92.81	  91.98	  94.41	  89.88	  94.08	  94.10	  94.93	  93.58	  93.69	  93.52	  93.12	  93.05	  94.25	  93.94	  92.95	  94.45	  93.69	  93.42	  93.92	  93.66	  94.04	  93.12	  93.58	  93.98	  93.85	  94.68	  93.34	  94.30	  94.40	  92.87	  91.31	  91.85	  90.45	  92.72	  89.05	  92.15	  93.95	  92.80	  93.90	  94.15	  93.18	  93.25	  93.82	  90.44	  90.47	  94.17	  93.62	  94.38	  92.73	  93.65	  94.08	  94.23	  93.53	  93.02	  91.82	  91.94	  91.89	  92.73	  94.61	  92.71	  92.46	  91.69	  91.78	  91.78	  94.61	  94.31	  94.46	  94.17	  93.25	  89.86	  93.12	  93.17	  94.50	  94.18	  93.17	  94.24	  92.41	  94.05	  94.10	  93.22	  94.67	  93.43	  92.28	  94.28	  94.23	  94.34	  92.98	  94.11	  94.46	  92.40	  94.41	  92.93	  93.81	  93.77	  93.77	  92.73	  90.68	  93.23	  94.61	  94.07	  94.58	  93.69	  94.54	  94.03	  93.68	  93.91	  95.04	  94.16	  94.33	  94.31	  94.40	  94.11	  94.00	  94.22	  94.18	  91.13	  94.55	  93.65	  93.23	  94.19	  94.25	  93.90	  90.72	  93.63	  94.13	  86.24	  92.44	  93.87	  93.91	  94.05	  93.00	  94.33	  94.04	  94.62	  94.17	  93.91	  92.38	  94.25	  94.30	  94.52	  94.14	  93.07	  93.63	  91.38	  93.27	  93.47	  94.66	  92.87	  94.35	  94.05	  94.70	  94.07	  94.16	  94.55	  94.10	  93.85	  92.60	  92.99	  94.76	  94.79	  93.23	  93.34	  93.19	  92.70	  92.62	  92.85	  93.41	  95.18	  94.02	  94.90	  93.28	  94.68	  93.86	  93.28	  93.73	  94.24	  94.00	  97.15	  97.23	  94.59	  97.44	  97.61	  97.41	 100.00	  93.67	  93.69	  93.29	  94.20	  93.76	  94.20	  94.53	  93.85	  91.99	  94.25	  94.34	  94.41	  93.71	  94.15	  94.09	  94.95	  94.19	  94.39	  94.34	  95.28	  94.23	  94.46	  94.30	  93.91	  94.12	  94.34	  92.85	  94.28	  94.06	  94.61	  94.14	  93.54	  93.48
C64    	  94.45	  92.28	  92.21	  95.32	  90.14	  94.77	  93.60	  94.95	  93.44	  92.62	  93.56	  93.89	  93.19	  93.46	  92.96	  92.06	  94.84	  93.50	  93.00	  93.71	  92.23	  94.06	  92.85	  93.58	  93.57	  92.76	  95.21	  93.11	  94.60	  93.45	  92.64	  90.89	  91.45	  89.83	  92.13	  88.38	  91.92	  94.21	  91.79	  92.97	  92.86	  93.35	  92.32	  93.11	  89.60	  89.38	  91.45	  93.35	  94.50	  91.97	  92.83	  92.85	  93.96	  94.36	  93.16	  91.65	  92.18	  92.33	  92.25	  94.51	  92.44	  92.19	  91.86	  92.27	  91.99	  94.94	  94.82	  95.13	  94.73	  93.79	  89.43	  93.75	  92.90	  94.54	  94.48	  92.01	  93.48	  92.99	  91.48	  93.13	  93.43	  94.36	  93.43	  92.07	  93.31	  94.45	  94.30	  92.60	  93.20	  95.49	  92.07	  93.77	  92.81	  91.83	  92.81	  94.01	  92.44	  89.55	  92.60	  95.30	  93.58	  94.68	  93.31	  94.76	  91.83	  92.63	  93.62	  94.97	  94.03	  94.10	  94.15	  94.99	  95.03	  94.22	  95.45	  93.81	  90.68	  95.46	  94.55	  93.85	  94.64	  94.67	  92.69	  90.64	  93.61	  93.86	  86.51	  92.02	  93.78	  93.35	  93.80	  92.66	  95.08	  93.77	  94.50	  93.78	  93.16	  92.91	  94.43	  94.32	  94.38	  94.20	  93.80	  93.80	  92.06	  93.73	  93.20	  94.23	  92.72	  93.80	  94.21	  94.31	  94.39	  94.04	  94.16	  93.59	  94.34	  90.93	  92.63	  93.86	  94.34	  93.74	  93.82	  94.00	  92.70	  93.00	  93.22	  94.05	  94.45	  94.10	  94.37	  93.11	  94.51	  93.78	  92.39	  93.50	  93.79	  93.58	  93.53	  93.95	  95.54	  93.76	  93.92	  93.86	  93.67	 100.00	  97.91	  97.10	  93.71	  93.31	  93.89	  95.32	  93.83	  91.93	  94.25	  94.44	  94.61	  97.57	  94.42	  94.23	  95.43	  94.67	  93.82	  95.53	  93.13	  95.12	  94.03	  94.01	  94.56	  93.64	  95.25	  93.40	  95.62	  95.16	  94.36	  94.39	  94.08	  93.79
C65    	  94.64	  92.33	  92.20	  95.50	  90.21	  95.03	  93.75	  94.95	  93.50	  92.90	  93.65	  93.98	  93.30	  93.40	  93.13	  92.15	  94.92	  93.79	  93.13	  93.69	  92.29	  94.00	  92.95	  93.70	  93.78	  92.70	  95.07	  93.05	  94.76	  93.50	  92.70	  90.82	  91.75	  89.94	  92.16	  88.31	  91.78	  94.56	  92.10	  93.16	  92.86	  93.18	  92.50	  93.24	  89.69	  89.48	  91.62	  93.42	  94.65	  92.14	  93.04	  92.75	  93.92	  94.73	  93.31	  92.00	  92.14	  92.38	  92.38	  94.59	  92.35	  92.27	  91.84	  92.32	  91.96	  94.88	  95.06	  94.93	  94.79	  93.86	  89.59	  93.85	  92.81	  94.81	  94.50	  91.82	  93.50	  92.89	  91.42	  93.44	  93.33	  94.24	  93.47	  91.99	  93.26	  94.47	  94.32	  92.84	  93.20	  95.53	  92.00	  93.80	  92.85	  92.02	  92.81	  94.10	  92.92	  89.47	  92.40	  95.52	  93.56	  94.78	  93.38	  95.01	  91.56	  92.61	  93.81	  95.14	  93.93	  94.10	  94.09	  95.09	  95.01	  94.18	  95.66	  94.03	  90.96	  95.44	  94.68	  93.87	  94.77	  94.82	  92.52	  90.74	  93.55	  93.76	  86.47	  92.30	  93.87	  93.47	  93.90	  92.71	  95.08	  93.91	  94.46	  93.80	  93.29	  92.97	  94.35	  94.44	  94.40	  94.39	  93.88	  94.00	  92.21	  93.81	  93.20	  94.27	  92.78	  93.75	  94.38	  94.49	  94.45	  93.96	  94.28	  93.57	  94.45	  91.08	  92.89	  93.82	  94.15	  93.74	  94.11	  93.96	  92.74	  93.04	  93.39	  94.09	  94.41	  93.94	  94.51	  93.18	  94.55	  93.82	  92.54	  93.89	  93.67	  93.75	  94.00	  93.99	  95.52	  93.72	  94.07	  94.01	  93.69	  97.91	 100.00	  97.76	  94.10	  93.64	  94.23	  95.24	  93.75	  91.80	  94.23	  94.70	  94.65	  97.75	  94.34	  94.33	  95.25	  94.63	  93.76	  95.64	  93.09	  95.33	  94.03	  94.12	  94.71	  93.79	  95.57	  93.43	  95.42	  95.22	  94.56	  94.43	  94.29	  93.94
C66    	  94.17	  91.90	  91.83	  95.08	  89.80	  94.55	  93.63	  94.91	  93.25	  92.59	  93.36	  93.44	  93.15	  93.20	  92.88	  91.83	  94.35	  93.57	  92.90	  93.41	  92.00	  93.57	  92.74	  93.35	  93.68	  92.55	  94.72	  92.84	  94.44	  93.31	  92.41	  90.69	  91.54	  89.76	  91.88	  88.21	  91.60	  94.20	  91.79	  92.82	  92.76	  92.97	  92.35	  92.70	  89.31	  89.25	  91.42	  93.25	  94.28	  91.70	  92.73	  92.47	  93.74	  94.36	  93.08	  92.00	  91.97	  92.14	  91.89	  94.16	  92.16	  91.78	  91.82	  91.93	  91.76	  94.66	  94.54	  94.64	  94.44	  93.48	  89.25	  93.50	  92.62	  94.44	  94.26	  91.69	  93.38	  92.60	  91.31	  93.27	  93.22	  93.78	  93.03	  91.77	  93.02	  93.97	  94.20	  92.39	  92.95	  95.29	  91.70	  93.47	  92.48	  91.66	  92.65	  93.67	  92.38	  89.28	  92.23	  95.08	  93.50	  94.48	  93.01	  94.58	  91.40	  92.50	  93.60	  94.77	  93.87	  93.89	  93.72	  94.73	  94.48	  94.00	  95.26	  93.93	  90.62	  94.96	  94.41	  93.60	  94.34	  94.47	  92.44	  90.51	  93.47	  93.36	  86.20	  91.91	  93.52	  93.21	  93.37	  92.60	  94.80	  93.53	  93.97	  93.41	  92.90	  92.55	  93.88	  93.89	  93.89	  93.84	  93.40	  93.57	  91.56	  93.44	  92.81	  93.95	  92.32	  93.42	  93.87	  94.09	  94.15	  93.61	  93.97	  93.30	  94.27	  90.78	  92.43	  93.62	  94.03	  93.56	  93.58	  93.46	  92.22	  92.81	  92.91	  93.52	  94.19	  93.53	  94.15	  92.71	  94.15	  93.37	  92.37	  93.31	  93.42	  93.09	  93.42	  93.66	  95.00	  93.41	  93.74	  93.66	  93.29	  97.10	  97.76	 100.00	  93.63	  93.21	  93.80	  94.96	  93.30	  91.32	  93.86	  94.26	  94.25	  97.30	  94.24	  94.25	  94.81	  94.34	  93.57	  95.03	  92.74	  94.95	  93.93	  93.87	  94.44	  93.25	  94.95	  92.77	  95.12	  94.76	  94.16	  94.18	  93.82	  93.59
