	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C61    	  96.87	  96.28	  95.82	  97.26	  94.82	  97.06	  97.00	  97.45	  96.95	  96.86	  96.80	  96.58	  96.63	  97.14	  97.07	  96.51	  97.34	  96.96	  96.79	  96.94	  96.84	  97.11	  96.64	  96.67	  96.98	  97.04	  97.41	  96.62	  97.28	  97.28	  96.34	  95.51	  95.97	  95.05	  96.48	  94.43	  95.97	  97.08	  96.40	  97.02	  96.92	  96.71	  96.60	  96.94	  95.21	  95.07	  96.99	  96.89	  97.36	  96.24	  96.88	  97.17	  97.13	  96.76	  96.53	  95.79	  95.83	  96.03	  96.27	  97.25	  96.33	  96.15	  95.79	  95.89	  95.76	  97.37	  97.22	  97.24	  97.27	  96.63	  94.69	  96.49	  96.57	  97.24	  97.23	  96.62	  97.22	  96.13	  96.93	  97.11	  96.51	  97.25	  96.59	  95.98	  97.12	  97.17	  97.24	  96.65	  96.98	  97.25	  96.08	  97.28	  96.44	  96.77	  96.84	  96.98	  96.35	  95.06	  96.51	  97.26	  97.05	  97.18	  96.95	  97.22	  97.05	  96.86	  96.92	  97.53	  97.26	  97.27	  97.22	  97.30	  97.09	  96.99	  97.33	  97.16	  95.45	  97.29	  96.71	  96.68	  97.05	  97.11	  96.84	  95.21	  96.95	  97.05	  92.58	  96.16	  97.05	  96.93	  97.05	  96.45	  97.10	  97.15	  97.33	  97.09	  96.89	  96.12	  97.15	  97.18	  97.30	  97.04	  96.56	  96.97	  95.55	  96.58	  96.60	  97.42	  96.52	  97.30	  97.21	  97.46	  96.98	  97.10	  97.45	  97.03	  97.00	  96.18	  96.50	  97.46	  97.52	  96.50	  96.63	  96.62	  96.18	  96.32	  96.34	  96.66	  97.45	  97.14	  97.57	  96.75	  97.26	  96.95	  96.68	  97.02	  96.97	  97.00	  98.72	  98.95	  97.27	  98.83	 100.00	  98.88	  98.79	  96.86	  96.95	  96.77	  97.17	  96.97	  97.16	  97.29	  97.06	  95.74	  97.16	  97.19	  97.30	  97.00	  97.07	  97.05	  97.46	  97.23	  97.13	  97.30	  97.63	  97.14	  97.27	  97.25	  97.09	  97.12	  97.22	  96.48	  97.14	  97.16	  97.27	  97.16	  96.80	  96.69
C62    	  96.84	  96.27	  95.92	  97.20	  94.83	  96.99	  97.08	  97.33	  96.83	  96.83	  96.81	  96.63	  96.55	  97.04	  97.19	  96.54	  97.29	  96.97	  96.71	  96.92	  96.77	  96.92	  96.55	  96.60	  97.02	  96.98	  97.31	  96.62	  97.20	  97.10	  96.35	  95.48	  95.95	  95.08	  96.19	  94.51	  95.96	  97.03	  96.35	  96.98	  96.84	  96.74	  96.57	  96.92	  95.20	  95.22	  96.95	  96.76	  97.34	  96.20	  96.91	  97.10	  97.13	  96.71	  96.34	  95.71	  95.82	  95.86	  96.28	  97.13	  96.28	  96.18	  95.77	  95.82	  95.60	  97.24	  97.15	  97.19	  97.10	  96.66	  94.73	  96.52	  96.50	  97.10	  97.17	  96.54	  96.96	  96.21	  96.87	  97.08	  96.56	  97.33	  96.45	  96.11	  97.07	  97.00	  97.05	  96.54	  96.85	  97.18	  96.11	  97.09	  96.52	  96.65	  96.79	  96.86	  96.38	  95.05	  96.37	  97.03	  96.94	  97.14	  96.87	  97.16	  96.93	  96.82	  96.82	  97.43	  97.19	  97.22	  97.17	  97.22	  97.01	  96.87	  97.28	  97.22	  95.31	  97.19	  96.81	  96.43	  96.90	  97.08	  96.90	  95.13	  96.81	  97.06	  92.59	  96.17	  97.03	  96.86	  96.90	  96.43	  97.08	  96.96	  97.30	  97.09	  96.84	  96.05	  97.10	  97.18	  97.30	  96.98	  96.60	  96.86	  95.66	  96.60	  96.58	  97.39	  96.39	  97.25	  97.10	  97.38	  97.01	  97.08	  97.36	  96.94	  96.89	  96.16	  96.44	  97.36	  97.46	  96.51	  96.62	  96.57	  96.22	  96.28	  96.28	  96.68	  97.40	  97.19	  97.39	  96.53	  97.33	  96.93	  96.56	  96.84	  96.92	  96.88	  98.75	  98.83	  97.18	  98.85	  98.88	 100.00	  98.69	  96.83	  96.91	  96.73	  97.13	  96.93	  97.09	  97.25	  96.98	  95.69	  97.13	  97.09	  97.17	  96.81	  97.06	  96.93	  97.44	  97.10	  96.97	  97.26	  97.49	  97.20	  97.16	  97.13	  97.07	  97.03	  97.10	  96.41	  97.11	  97.07	  97.03	  97.02	  96.76	  96.67
C63    	  96.81	  96.27	  95.82	  97.13	  94.67	  96.95	  96.96	  97.40	  96.68	  96.74	  96.65	  96.44	  96.40	  97.04	  96.87	  96.35	  97.14	  96.74	  96.60	  96.86	  96.73	  96.93	  96.44	  96.68	  96.90	  96.83	  97.27	  96.56	  97.07	  97.12	  96.30	  95.46	  95.75	  94.98	  96.22	  94.21	  95.91	  96.88	  96.27	  96.85	  96.99	  96.47	  96.51	  96.81	  94.98	  95.00	  97.00	  96.70	  97.11	  96.23	  96.72	  96.95	  97.03	  96.65	  96.39	  95.73	  95.80	  95.78	  96.23	  97.23	  96.22	  96.08	  95.67	  95.71	  95.71	  97.23	  97.07	  97.15	  97.00	  96.51	  94.66	  96.43	  96.46	  97.17	  97.01	  96.46	  97.04	  96.06	  96.93	  96.96	  96.49	  97.26	  96.60	  95.98	  97.06	  97.03	  97.09	  96.36	  96.97	  97.15	  96.05	  97.12	  96.33	  96.81	  96.78	  96.79	  96.23	  95.11	  96.49	  97.23	  96.94	  97.21	  96.74	  97.19	  96.92	  96.74	  96.86	  97.46	  96.99	  97.08	  97.07	  97.12	  96.97	  96.91	  97.03	  97.00	  95.36	  97.20	  96.72	  96.50	  97.01	  97.04	  96.85	  95.14	  96.71	  96.98	  92.61	  96.07	  96.84	  96.86	  96.94	  96.37	  97.08	  96.93	  97.23	  97.00	  96.86	  96.04	  97.04	  97.07	  97.18	  96.98	  96.41	  96.71	  95.49	  96.52	  96.62	  97.25	  96.31	  97.09	  96.93	  97.28	  96.95	  96.99	  97.20	  96.96	  96.83	  96.16	  96.37	  97.31	  97.33	  96.50	  96.55	  96.47	  96.21	  96.17	  96.29	  96.59	  97.53	  96.92	  97.38	  96.52	  97.27	  96.83	  96.53	  96.77	  97.03	  96.91	  98.55	  98.59	  97.22	  98.70	  98.79	  98.69	 100.00	  96.73	  96.74	  96.53	  97.01	  96.78	  97.01	  97.19	  96.83	  95.83	  97.04	  97.09	  97.13	  96.76	  96.98	  96.96	  97.41	  97.01	  97.11	  97.09	  97.58	  97.03	  97.15	  97.07	  96.86	  96.97	  97.09	  96.29	  97.05	  96.94	  97.23	  96.98	  96.66	  96.63
C64    	  97.14	  95.98	  95.95	  97.61	  94.81	  97.32	  96.69	  97.41	  96.61	  96.17	  96.67	  96.85	  96.47	  96.62	  96.35	  95.87	  97.35	  96.64	  96.37	  96.75	  95.96	  96.94	  96.29	  96.68	  96.68	  96.24	  97.55	  96.43	  97.22	  96.61	  96.18	  95.23	  95.53	  94.64	  95.90	  93.83	  95.79	  97.02	  95.72	  96.36	  96.30	  96.56	  96.00	  96.43	  94.52	  94.39	  95.54	  96.56	  97.17	  95.82	  96.28	  96.29	  96.89	  97.10	  96.46	  95.64	  95.93	  96.01	  95.97	  97.18	  96.07	  95.94	  95.76	  95.98	  95.83	  97.41	  97.34	  97.51	  97.30	  96.79	  94.42	  96.77	  96.32	  97.19	  97.16	  95.84	  96.63	  96.37	  95.55	  96.44	  96.60	  97.10	  96.60	  95.87	  96.54	  97.14	  97.07	  96.16	  96.48	  97.69	  95.87	  96.78	  96.27	  95.74	  96.27	  96.91	  96.07	  94.48	  96.16	  97.59	  96.68	  97.27	  96.54	  97.31	  95.74	  96.18	  96.71	  97.42	  96.92	  96.96	  96.99	  97.43	  97.45	  97.02	  97.67	  96.81	  95.11	  97.68	  97.20	  96.83	  97.25	  97.26	  96.21	  95.09	  96.70	  96.83	  92.77	  95.84	  96.79	  96.56	  96.80	  96.19	  97.48	  96.78	  97.17	  96.79	  96.46	  96.33	  97.14	  97.08	  97.11	  97.01	  96.80	  96.80	  95.87	  96.76	  96.48	  97.03	  96.22	  96.80	  97.02	  97.07	  97.11	  96.93	  96.99	  96.69	  97.09	  95.25	  96.17	  96.83	  97.09	  96.77	  96.81	  96.91	  96.21	  96.37	  96.49	  96.93	  97.15	  96.96	  97.11	  96.43	  97.18	  96.79	  96.04	  96.64	  96.80	  96.68	  96.66	  96.88	  97.72	  96.78	  96.86	  96.83	  96.73	 100.00	  98.95	  98.53	  96.75	  96.54	  96.85	  97.61	  96.82	  95.80	  97.04	  97.14	  97.23	  98.77	  97.13	  97.03	  97.66	  97.26	  96.81	  97.71	  96.44	  97.50	  96.92	  96.91	  97.20	  96.71	  97.57	  96.59	  97.76	  97.52	  97.10	  97.12	  96.95	  96.79
C65    	  97.25	  96.01	  95.94	  97.70	  94.85	  97.45	  96.78	  97.41	  96.64	  96.32	  96.72	  96.90	  96.53	  96.59	  96.44	  95.92	  97.39	  96.79	  96.44	  96.74	  95.99	  96.91	  96.34	  96.75	  96.79	  96.21	  97.47	  96.40	  97.31	  96.64	  96.21	  95.19	  95.70	  94.70	  95.92	  93.79	  95.72	  97.20	  95.89	  96.46	  96.30	  96.47	  96.11	  96.50	  94.56	  94.45	  95.63	  96.60	  97.25	  95.91	  96.39	  96.24	  96.86	  97.29	  96.54	  95.83	  95.91	  96.04	  96.04	  97.22	  96.02	  95.98	  95.75	  96.01	  95.81	  97.37	  97.47	  97.40	  97.33	  96.83	  94.51	  96.82	  96.27	  97.34	  97.17	  95.73	  96.64	  96.31	  95.52	  96.61	  96.55	  97.04	  96.62	  95.83	  96.51	  97.15	  97.08	  96.29	  96.48	  97.71	  95.83	  96.80	  96.29	  95.84	  96.27	  96.96	  96.33	  94.44	  96.05	  97.71	  96.67	  97.32	  96.58	  97.44	  95.60	  96.16	  96.81	  97.51	  96.87	  96.96	  96.96	  97.48	  97.44	  97.00	  97.78	  96.92	  95.26	  97.67	  97.27	  96.84	  97.32	  97.34	  96.11	  95.14	  96.67	  96.78	  92.74	  96.00	  96.84	  96.62	  96.85	  96.22	  97.48	  96.86	  97.15	  96.80	  96.53	  96.36	  97.09	  97.14	  97.12	  97.12	  96.84	  96.90	  95.95	  96.80	  96.48	  97.05	  96.25	  96.77	  97.11	  97.17	  97.14	  96.89	  97.06	  96.68	  97.15	  95.33	  96.31	  96.81	  96.99	  96.77	  96.97	  96.89	  96.23	  96.39	  96.58	  96.95	  97.13	  96.88	  97.18	  96.47	  97.20	  96.81	  96.12	  96.85	  96.73	  96.77	  96.91	  96.90	  97.71	  96.76	  96.95	  96.91	  96.74	  98.95	 100.00	  98.87	  96.96	  96.72	  97.03	  97.56	  96.77	  95.72	  97.03	  97.28	  97.25	  98.86	  97.09	  97.08	  97.57	  97.24	  96.78	  97.77	  96.42	  97.61	  96.92	  96.97	  97.28	  96.80	  97.73	  96.61	  97.66	  97.55	  97.20	  97.14	  97.06	  96.88
C66    	  97.00	  95.78	  95.74	  97.48	  94.62	  97.20	  96.71	  97.39	  96.51	  96.16	  96.57	  96.61	  96.45	  96.48	  96.31	  95.74	  97.09	  96.68	  96.32	  96.59	  95.83	  96.68	  96.23	  96.56	  96.74	  96.13	  97.29	  96.29	  97.14	  96.54	  96.06	  95.12	  95.58	  94.60	  95.77	  93.74	  95.61	  97.01	  95.72	  96.27	  96.24	  96.35	  96.02	  96.21	  94.35	  94.32	  95.52	  96.51	  97.06	  95.67	  96.23	  96.09	  96.77	  97.10	  96.41	  95.83	  95.82	  95.91	  95.78	  96.99	  95.92	  95.71	  95.74	  95.79	  95.70	  97.26	  97.20	  97.24	  97.14	  96.63	  94.32	  96.64	  96.17	  97.14	  97.05	  95.66	  96.58	  96.16	  95.46	  96.52	  96.49	  96.79	  96.39	  95.71	  96.39	  96.89	  97.01	  96.04	  96.35	  97.59	  95.67	  96.63	  96.10	  95.65	  96.19	  96.73	  96.04	  94.33	  95.96	  97.48	  96.64	  97.16	  96.38	  97.21	  95.51	  96.10	  96.69	  97.31	  96.84	  96.85	  96.76	  97.30	  97.16	  96.91	  97.57	  96.87	  95.08	  97.41	  97.12	  96.69	  97.09	  97.15	  96.07	  95.02	  96.62	  96.56	  92.59	  95.78	  96.65	  96.49	  96.57	  96.16	  97.33	  96.66	  96.89	  96.59	  96.32	  96.13	  96.84	  96.85	  96.85	  96.82	  96.59	  96.68	  95.60	  96.61	  96.27	  96.88	  96.01	  96.60	  96.84	  96.96	  96.99	  96.70	  96.89	  96.53	  97.05	  95.17	  96.07	  96.71	  96.92	  96.67	  96.69	  96.62	  95.95	  96.27	  96.32	  96.65	  97.01	  96.66	  96.99	  96.21	  96.99	  96.57	  96.03	  96.54	  96.60	  96.42	  96.60	  96.73	  97.44	  96.59	  96.77	  96.73	  96.53	  98.53	  98.87	 100.00	  96.71	  96.49	  96.80	  97.42	  96.54	  95.47	  96.83	  97.05	  97.04	  98.63	  97.04	  97.04	  97.34	  97.09	  96.68	  97.45	  96.23	  97.41	  96.87	  96.84	  97.14	  96.51	  97.41	  96.25	  97.50	  97.31	  96.99	  97.00	  96.81	  96.69
C67    	  96.93	  95.77	  96.05	  97.35	  95.01	  97.09	  97.11	  97.27	  96.92	  96.37	  96.56	  96.39	  96.32	  96.42	  96.64	  96.21	  96.95	  96.93	  96.25	  96.95	  96.34	  96.69	  96.35	  97.20	  97.50	  96.56	  97.45	  96.93	  97.19	  96.61	  96.50	  95.58	  95.99	  95.18	  96.32	  94.28	  96.15	  96.54	  96.36	  96.83	  96.89	  96.82	  96.33	  96.84	  95.02	  94.95	  96.07	  97.14	  96.98	  96.29	  96.71	  95.84	  97.08	  96.73	  96.99	  96.02	  96.01	  96.02	  95.73	  96.87	  95.73	  95.71	  95.94	  96.15	  95.81	  96.95	  96.86	  96.90	  96.90	  96.23	  94.83	  96.30	  96.21	  97.16	  97.24	  96.38	  97.51	  96.67	  95.92	  97.31	  96.78	  97.32	  96.85	  95.47	  97.25	  97.72	  97.67	  96.61	  97.01	  97.33	  95.91	  97.64	  96.52	  96.33	  97.02	  97.20	  96.74	  95.18	  96.41	  97.04	  97.21	  97.25	  97.24	  96.91	  96.03	  96.26	  96.49	  97.20	  97.20	  97.18	  97.23	  96.98	  96.98	  97.60	  97.26	  97.19	  95.55	  97.15	  96.86	  96.66	  97.06	  97.65	  96.42	  94.63	  96.34	  97.15	  92.57	  96.39	  97.10	  97.02	  97.05	  95.86	  97.18	  97.26	  97.51	  97.24	  97.22	  95.98	  96.92	  96.93	  96.64	  97.02	  96.33	  96.51	  95.48	  96.38	  96.87	  96.62	  96.74	  96.56	  96.47	  96.82	  97.52	  97.12	  96.61	  97.28	  96.80	  95.88	  95.78	  97.61	  97.74	  96.90	  96.96	  96.93	  96.52	  96.49	  96.72	  97.07	  98.49	  97.22	  98.63	  96.90	  98.04	  97.02	  96.72	  97.05	  97.37	  97.43	  97.11	  97.16	  97.28	  97.06	  97.17	  97.13	  97.01	  96.75	  96.96	  96.71	 100.00	  97.10	  97.16	  96.98	  96.98	  96.60	  97.82	  97.76	  97.75	  96.82	  97.71	  97.77	  97.32	  96.76	  97.13	  97.25	  96.76	  97.14	  97.20	  97.18	  96.85	  96.19	  97.48	  95.91	  97.26	  97.37	  97.03	  96.64	  97.54	  97.09
C68    	  96.76	  95.85	  95.78	  96.82	  94.89	  96.86	  98.50	  96.82	  98.14	  97.38	  96.91	  96.36	  96.12	  96.61	  97.96	  97.07	  96.90	  98.14	  96.57	  98.12	  96.31	  96.97	  97.02	  96.49	  96.75	  97.90	  97.52	  97.02	  96.75	  96.73	  97.68	  95.09	  97.25	  94.87	  96.19	  94.10	  95.59	  96.55	  95.96	  96.37	  96.49	  98.11	  97.12	  96.48	  94.88	  94.78	  95.73	  96.58	  96.77	  95.93	  97.42	  96.22	  98.40	  96.71	  96.42	  95.77	  95.85	  95.99	  95.97	  96.62	  95.94	  95.81	  95.79	  95.90	  95.74	  96.73	  96.69	  96.77	  96.63	  96.38	  95.88	  96.43	  96.97	  96.76	  96.73	  96.18	  96.86	  96.29	  95.60	  96.68	  96.41	  98.58	  96.43	  95.66	  96.63	  97.01	  97.12	  96.97	  96.50	  97.00	  96.18	  97.19	  97.78	  96.24	  96.54	  97.66	  97.05	  94.86	  96.86	  96.93	  96.66	  96.87	  96.70	  96.88	  95.75	  96.32	  96.42	  96.91	  98.42	  98.48	  98.48	  96.77	  96.67	  96.83	  97.03	  98.61	  96.63	  96.98	  96.68	  96.26	  96.78	  96.99	  96.29	  94.83	  96.03	  98.40	  92.64	  97.49	  98.34	  98.20	  96.71	  96.22	  96.78	  96.57	  96.82	  96.47	  96.55	  95.96	  97.13	  97.12	  96.64	  97.10	  96.25	  96.53	  95.44	  96.33	  97.00	  96.68	  96.43	  96.68	  96.48	  96.93	  96.68	  98.29	  96.82	  96.68	  96.67	  95.55	  95.81	  96.98	  97.03	  96.43	  96.65	  96.51	  96.10	  96.11	  96.22	  96.62	  97.21	  98.59	  97.35	  96.87	  97.31	  96.99	  96.34	  96.85	  96.77	  96.82	  96.93	  96.90	  96.84	  96.88	  96.97	  96.93	  96.78	  96.54	  96.72	  96.49	  97.10	 100.00	  98.52	  96.88	  98.27	  95.79	  97.04	  97.10	  96.99	  96.64	  97.22	  97.28	  97.54	  96.84	  98.39	  97.02	  96.60	  96.96	  98.62	  98.55	  96.83	  96.44	  97.25	  96.13	  97.13	  97.31	  96.80	  96.72	  96.89	  96.64
C69    	  96.87	  95.99	  95.90	  97.02	  95.10	  97.00	  98.55	  97.08	  98.34	  97.67	  97.11	  96.58	  96.40	  96.90	  98.06	  97.22	  97.08	  98.33	  96.67	  98.28	  96.56	  97.18	  97.21	  96.73	  97.01	  98.10	  97.66	  97.25	  96.99	  96.98	  97.85	  95.45	  97.51	  95.04	  96.46	  94.38	  95.78	  96.80	  96.22	  96.71	  96.62	  98.08	  97.34	  96.77	  95.10	  95.02	  95.85	  96.80	  96.95	  96.09	  97.44	  96.42	  98.51	  96.90	  96.54	  95.89	  96.00	  96.07	  96.04	  96.88	  96.16	  96.06	  95.84	  96.07	  95.85	  97.06	  96.92	  96.89	  96.79	  96.60	  96.06	  96.75	  97.08	  96.96	  96.90	  96.31	  96.99	  96.42	  95.82	  96.85	  96.64	  98.71	  96.59	  95.97	  96.88	  97.16	  97.25	  97.05	  96.66	  97.24	  96.35	  97.33	  97.78	  96.41	  96.72	  97.82	  97.27	  95.06	  96.96	  97.07	  96.74	  96.99	  96.79	  96.99	  95.87	  96.44	  96.63	  97.26	  98.63	  98.78	  98.59	  96.98	  97.03	  97.00	  97.27	  98.79	  96.81	  97.17	  96.82	  96.51	  97.03	  97.15	  96.50	  94.94	  96.34	  98.44	  92.83	  97.70	  98.52	  98.41	  96.99	  96.37	  96.97	  96.77	  97.05	  96.72	  96.69	  96.15	  97.24	  97.31	  96.79	  97.29	  96.38	  96.63	  95.61	  96.44	  97.02	  96.84	  96.52	  96.80	  96.63	  97.05	  96.84	  98.42	  96.95	  96.99	  96.89	  95.68	  95.93	  97.05	  97.23	  96.64	  96.79	  96.76	  96.26	  96.29	  96.39	  96.88	  97.28	  98.81	  97.32	  96.90	  97.43	  97.12	  96.48	  97.09	  96.94	  96.98	  97.17	  97.12	  97.16	  97.06	  97.16	  97.09	  97.01	  96.85	  97.03	  96.80	  97.16	  98.52	 100.00	  97.13	  98.44	  95.97	  97.21	  97.31	  97.23	  96.89	  97.40	  97.45	  97.68	  97.10	  98.53	  97.20	  96.71	  97.08	  98.75	  98.67	  97.03	  96.62	  97.50	  96.20	  97.20	  97.51	  96.99	  96.84	  96.93	  96.84
C7     	  97.34	  96.18	  95.58	  97.99	  94.60	  97.91	  97.05	  98.23	  96.93	  96.61	  97.19	  97.61	  96.82	  97.09	  96.57	  95.84	  98.05	  96.92	  96.64	  96.84	  96.09	  97.33	  96.55	  96.64	  97.14	  96.45	  97.85	  96.17	  97.78	  97.03	  96.34	  95.33	  95.97	  94.91	  95.70	  93.94	  95.88	  97.82	  95.67	  96.22	  96.28	  96.80	  96.03	  96.30	  94.55	  94.65	  95.75	  96.68	  97.16	  95.98	  96.12	  96.92	  97.12	  97.27	  96.28	  95.65	  95.63	  95.66	  96.39	  97.16	  96.29	  96.35	  95.60	  95.68	  95.53	  98.17	  98.04	  98.13	  98.05	  97.16	  94.78	  97.22	  96.45	  97.65	  97.76	  95.76	  97.05	  96.22	  95.60	  96.62	  96.44	  97.20	  96.39	  96.21	  96.78	  97.06	  97.04	  96.00	  96.52	  98.37	  95.79	  96.95	  96.45	  95.64	  96.76	  96.65	  95.99	  94.90	  95.81	  97.92	  96.92	  97.83	  96.65	  97.90	  95.71	  95.98	  97.27	  98.14	  97.12	  97.06	  97.22	  98.16	  98.03	  97.07	  98.33	  97.24	  95.47	  98.26	  98.08	  97.56	  97.90	  97.01	  95.95	  95.97	  96.93	  97.01	  93.11	  96.22	  96.97	  96.91	  96.96	  96.59	  97.92	  96.79	  97.32	  96.84	  96.60	  96.91	  97.37	  97.35	  97.67	  97.35	  96.81	  97.14	  96.32	  96.86	  96.23	  97.58	  96.08	  97.54	  97.39	  97.83	  97.43	  97.00	  97.82	  96.99	  97.74	  95.39	  96.50	  97.36	  97.44	  96.61	  96.64	  96.64	  95.93	  96.21	  96.36	  96.74	  97.35	  97.12	  97.29	  96.24	  97.33	  96.99	  96.44	  96.86	  96.95	  96.84	  97.09	  97.45	  98.10	  97.28	  97.29	  97.25	  97.19	  97.61	  97.56	  97.42	  96.98	  96.88	  97.13	 100.00	  97.11	  95.88	  97.15	  97.19	  97.12	  97.51	  97.14	  97.17	  98.03	  97.61	  97.07	  98.18	  96.41	  98.49	  97.21	  97.21	  97.83	  97.56	  97.35	  96.42	  97.92	  97.20	  97.67	  97.21	  96.78	  96.68
C70    	  96.97	  95.99	  95.88	  97.08	  94.98	  96.89	  98.50	  97.02	  98.28	  97.49	  97.01	  96.39	  96.28	  96.87	  97.98	  97.05	  97.05	  98.20	  96.55	  98.30	  96.48	  97.14	  97.05	  96.61	  96.87	  98.01	  97.59	  97.07	  96.83	  96.89	  97.79	  95.26	  97.32	  94.84	  96.24	  94.23	  95.79	  96.49	  95.94	  96.55	  96.44	  98.07	  97.20	  96.53	  94.92	  94.92	  95.73	  96.62	  96.89	  95.98	  97.36	  96.24	  98.42	  96.58	  96.43	  95.69	  95.97	  96.00	  96.05	  96.80	  95.99	  95.90	  95.82	  95.94	  95.85	  96.87	  96.74	  96.80	  96.76	  96.59	  95.96	  96.63	  96.96	  96.81	  96.85	  96.34	  96.93	  96.30	  95.67	  96.70	  96.57	  98.72	  96.58	  95.82	  96.75	  97.17	  97.16	  96.89	  96.62	  97.22	  96.31	  97.30	  97.79	  96.07	  96.62	  97.68	  97.03	  94.95	  96.80	  96.80	  96.74	  96.97	  96.70	  96.96	  95.81	  96.28	  96.52	  97.12	  98.50	  98.65	  98.72	  96.89	  96.79	  96.91	  97.11	  98.55	  96.59	  97.05	  96.64	  96.44	  96.95	  97.10	  96.27	  94.81	  96.19	  98.50	  92.61	  97.50	  98.37	  98.24	  96.74	  96.27	  96.95	  96.78	  96.95	  96.66	  96.65	  96.00	  97.20	  97.17	  96.70	  97.24	  96.33	  96.45	  95.60	  96.37	  97.06	  96.85	  96.57	  96.76	  96.56	  96.99	  96.93	  98.42	  96.84	  96.96	  96.75	  95.49	  95.81	  97.02	  97.19	  96.58	  96.74	  96.59	  96.27	  96.27	  96.28	  96.74	  97.20	  98.56	  97.28	  96.87	  97.48	  97.00	  96.48	  96.94	  96.87	  96.82	  96.95	  97.03	  96.97	  96.98	  97.06	  96.98	  96.83	  96.82	  96.77	  96.54	  96.98	  98.27	  98.44	  97.11	 100.00	  95.86	  97.09	  97.10	  97.04	  96.84	  97.30	  97.32	  97.66	  96.97	  98.35	  97.24	  96.67	  96.80	  98.62	  98.57	  96.84	  96.54	  97.31	  96.25	  97.25	  97.32	  96.93	  96.73	  96.79	  96.68
